gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,1,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.65,2151.6,yes
Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),99.99,5799.42,no
Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),65.4,1569.6,no
Female,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),89.1,1069.2,no
Male,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.75,4529.25,no
Male,1,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),99.65,498.25,yes
Male,1,Yes,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),75.3,1656.6,no
Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.75,2298.0,yes
Female,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.99,2399.76,no
Male,1,Yes,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),65.75,1578.0,no
Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.25,5746.35,no
Female,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),95.55,1146.6,no
Female,1,No,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),95.6,4322.0,yes
Female,1,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),95.5,2292.0,no
Male,1,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),104.6,2092.0,no
Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),95.7,2296.8,no
Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.6,1075.2,yes
Female,1,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),75.5,1812.0,no
Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.5,2388.0,no
Female,1,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),89.65,2151.6,no
Female,0,No,Yes,24,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),65.75,1578.0,no
Female,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),94.2,2260.8,yes
Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),89.5,1074.0,no
Female,1,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.9,4826.6,yes
Female,1,No,Yes,22,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.5,1309.0,yes
Male,1,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,76.8,1894.4,yes
Female,1,Yes,Yes,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.5,4567.5,no
Male,1,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.75,4312.5,yes
Male,1,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),95.75,2298.0,no
Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.2,5983.6,no
Female,0,No,Yes,24,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),76.45,1834.8,no
Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),85.5,1026.0,no
Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.5,2292.0,yes
Male,1,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),98.75,2468.75,no
Female,1,No,Yes,5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),85.5,427.5,no
Male,0,No,Yes,24,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1666.8,yes
Female,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),85.5,1282.25,no
Female,1,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),94.7,1136.4,no
Female,1,No,No,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,1143.6,yes
Female,1,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),79.8,1915.2,no
Male,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),104.2,5210.5,no
Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.65,2147.6,no
Female,1,Yes,Yes,58,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.25,5872.5,no
Male,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.75,2872.5,yes
Male,1,Yes,Yes,12,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.9,1198.8,yes
Male,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,2292.0,yes
Male,1,No,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),75.5,3397.5,no
Male,1,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),85.25,1250.5,no
Female,1,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.3,1846.0,no
Female,1,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),68.75,1650.0,no
Male,1,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.45,2146.8,no
Male,0,No,Yes,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),75.65,2723.4,no
Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.5,1074.0,yes
Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),89.1,2138.4,no
Female,1,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),85.75,1029.0,yes
Male,1,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.15,1683.6,no
Male,0,No,Yes,12,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.5,906.0,yes
Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,2294.4,yes
Female,1,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.5,2237.5,yes
Male,1,No,No,5,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.35,326.75,yes
Male,1,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,2052.0,no
Male,0,No,Yes,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),58.9,706.8,no
Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.45,2863.5,yes
Male,1,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.5,447.5,yes
Male,1,No,No,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),85.75,2065.75,no
Male,1,No,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),65.85,1023.75,no
Male,1,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),65.5,2749.0,no
Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,1496.25,yes
Female,1,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),75.5,1812.0,no
Female,1,No,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),95.5,4856.5,yes
Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.8,2458.4,no
Female,1,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,89.9,1078.8,no
Male,1,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,2298.0,yes
Male,1,Yes,No,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),65.95,1567.8,no
Female,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.95,1199.4,yes
Male,1,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,65.45,327.25,yes
Female,1,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),65.85,1580.4,no
Male,1,No,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.5,755.0,yes
Male,1,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.75,2394.0,yes
Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),75.5,3375.0,no
Male,1,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),85.5,1026.0,no
Female,1,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,2148.2,yes
Female,1,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.75,1077.0,no
Female,1,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),75.5,1812.0,no
Male,1,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),85.2,2044.8,no
Male,1,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),71.25,1710.0,no
Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.99,2159.76,yes
Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),89.95,2158.8,yes
Male,1,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.85,4493.25,no
Male,1,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),75.45,1810.8,no
Female,1,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.95,2158.8,yes
Male,1,No,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.1,1562.4,no
Female,1,Yes,Yes,12,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),70.85,850.2,yes
Male,1,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),65.5,1438.5,no
Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),89.9,3236.4,no
Male,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.3,903.6,yes
Male,0,No,Yes,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),72.3,1735.2,yes
Female,1,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,1146.0,yes
Female,1,Yes,No,15,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),85.5,1282.75,no
Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),99.35,2384.4,No
Female,1,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.3,892.9,yes
Female,1,Yes,Yes,21,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),68.35,1435.88,no
Male,1,No,No,12,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.5,906.0,yes
Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,2292.0,yes
Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.75,2298.0,yes
Male,1,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.6,1814.4,yes
Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),95.5,2292.0,no
Female,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),89.65,1872.15,no
Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,1079.4,yes
Female,1,Yes,No,10,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),95.7,957.0,yes
Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),75.8,3411.5,no
Male,1,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),65.5,786.0,no
Male,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.7,4785.6,no
Male,1,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.5,1342.45,yes
Male,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.9,3223.5,no
Female,1,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.3,2047.2,yes
Male,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.45,2269.8,yes
Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.5,1026.0,yes
